Image,mean_r,mean_g,mean_b,std_r,std_g,std_b,skew_r,skew_g,skew_b,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura,label
ADR1,55.79670123059964,52.86868796134609,53.80050274811598,102.97045476991751,98.76882793683252,100.34615513588804,1.35077336986224,1.3603339645335208,1.3579033430285283,210.9602179948798,255.0,80.34022584276214,13.421493315080266,-1.6444980659369561,0.8516864189562973,202.73657670133818,2897.7609170141345,45646.728990110336,0.5306828348670757,0.14507789151308673,30785.34464799121,0.10542674471028042,27894.380292885722,131389.0933421643,0.8447155350021626,131.00567675548274,3268.621425081199,47020.74134115145,0.5558378067484663,0.15100422957326204,30387.587580121297,0.11309003464707088,27802.272377660567,69436.0216435285,0.8481627806847323,237.71869453454923,2842.1680335393844,44473.44289736214,0.5220794989775052,0.1465366019524776,30712.199828630884,0.10604580416657765,27488.772556599946,87972.42346532835,0.8411653258131023,119.33396496607988,3231.3736276452637,46258.017256592364,0.552251086400818,0.15070873400855322,30380.359104913718,0.11264524785727967,27638.28019940088,74155.72293984059,7.330469317426712,77.10630542250757,534.9985160862565,84.4367747399343,abnormal
ADS1,81.49459013036653,70.59313903487816,81.33427615862398,116.18403912819093,102.1778122188527,116.04994212071216,0.7612414320379725,0.7870093999663171,0.7619305072631684,204.8166869155689,255.0,81.59761842416054,11.057000409787719,-1.8450285947159015,0.8229999603099005,166.01245098812245,4062.744657974152,88675.19157461633,0.8554932790423861,0.10953084496158881,32507.492634778184,0.07510875447956131,27190.463243215843,114945.82188707376,0.8344630362605219,113.74036708802025,4541.868682181847,98795.67998117497,0.9251312303767661,0.11049628760240973,32797.07582376063,0.07899884651585987,28209.659155134403,77177.87244055865,0.8259334893889964,241.1687705759496,4109.320832595844,90433.85736132253,0.8661511479591837,0.11015900908875707,32609.862196891925,0.07650850062572795,27267.687983540804,101571.35791001451,0.8393818589776288,95.44075427549853,4564.8269556873,100976.64393411591,0.932998920722135,0.11041803324820523,32886.2530004075,0.07905164370772667,28529.799865245473,74682.2534802098,7.358116169544741,95.7548415797984,474.3930720471387,103.11295774934314,abnormal
ADT1,22.827009111731087,19.52268656929411,19.18798207621888,70.46075515783919,61.63622922494793,60.5787065280252,2.8644948279917246,2.9027978493525057,2.904171242463053,232.4726576714782,255.0,61.27972107162247,34.6084096276925,-1.1028448857751314,0.8458330190163638,1201.2170767886535,2438.6598053359885,33325.70733342816,0.35732022537174724,0.16457321246590373,22843.200638042792,0.1139420851968249,21198.018499222366,34841.59740312519,0.8359027034456352,625.2412693474372,2775.484910943455,34014.02201135568,0.37340264869888473,0.1680512207078043,22255.52276969744,0.12078041798989891,20733.98113010755,30857.081025900286,0.8412624959995953,1589.0171994259927,2352.346130649086,32165.55013206331,0.34911564823420077,0.1634703613363079,22822.893434269907,0.11212011542276852,20915.534175263816,38117.2838425223,0.8333300701350127,588.5478967420885,2804.0422206671333,33777.9582847368,0.37351881970260226,0.16897598636040656,22156.384087551512,0.12090166771992386,20582.425910149002,31092.10526008864,4.37836516849924,36.640782737940064,473.534064246406,41.0191479064393,abnormal
ADU1,71.00478883912879,58.97606949979685,60.320957220008125,109.4171424865297,93.4688171855213,95.52102384511751,0.9748789057754788,0.9942846945582631,0.9926751283628661,188.57471547721764,253.0,90.61024065718827,6.677335490300006,-2.1330464654605703,0.8762652575774629,71.89000691501623,4614.957534708062,82422.21193638185,0.8589028996101364,0.14394019766624772,24227.66354013369,0.10225181719534449,22788.728177521178,31796.718097838613,0.87306029235807,34.034957517801246,5056.2292318805685,84370.05735956796,0.8854471247563352,0.1491866191725226,23756.696716659215,0.10930696139948595,22463.216157067396,29927.17500257989,0.8758188413565215,81.16001565293182,4577.5607484947395,82061.16044255107,0.8561692860623782,0.14341310977875013,24235.03659762182,0.10182818670136129,22729.5572902987,32003.04259198321,0.87436562755991,45.646501620175904,5106.06040084352,84888.73981175099,0.8882644980506823,0.1499207221881997,23721.436761705558,0.11039960031908383,22443.907705583595,29650.584669192656,7.671857238725228,82.86686400033014,469.97586846990185,90.53872123905536,normal
ADV1,69.85268530489118,60.283283505709974,61.63867566257272,109.86350647510905,96.8216899310478,98.95938906006658,0.992966843028429,1.025464048807881,1.0191728805187823,198.88959141348846,255.0,86.57823519238697,8.96328871053885,-1.9442672328153021,0.881800704372359,251.24517936095185,4124.45178589341,96024.82714372796,0.9271906478937729,0.12539286059369292,29618.311985431985,0.08963447933343154,27739.294323992446,39535.88681239825,0.8788149874117517,95.88184526713147,4522.767172736756,98114.85706459335,0.9533038576007326,0.130168175074718,29160.215513812487,0.09599429092539989,27500.465915834695,37205.948299799624,0.8781988664342585,166.13886350322204,4038.3308338215193,93953.3367623511,0.9159297733516484,0.12472930799878594,29666.3586565124,0.088403982308368,27598.656857078437,40957.08478031634,0.8795967974502054,91.58695880228393,4527.504023858408,98477.51253615478,0.95477048992674,0.1298371773609814,29135.781033164985,0.09524176808479108,27508.08545258794,37187.03810301677,6.633349493643611,84.33310343399283,466.93277050794984,90.96645292763644,normal
ADW1,15.956432668669763,15.16782299918055,14.975814570570101,59.91269843631033,57.91589169024407,57.244474795715696,3.607252091650212,3.6321472278607527,3.6358027315090617,235.42760369922348,255.0,57.933692225998456,41.07059775351096,-1.0135240245568105,0.7945251186491857,1284.7747859922179,3153.69130998703,22838.57063553826,0.2879272227533461,0.2230723387789617,20167.992970168612,0.14910338333916634,18553.67726390856,47136.037769131,0.776767874689761,586.179986438051,3813.9405211663275,23353.70711033614,0.30840702676864246,0.22842735765790487,19305.60445122542,0.16006800669555302,17804.462246092666,36820.981061706865,0.7947221441867659,1253.7346495871268,3005.12529112852,22410.71972263392,0.28220602294455066,0.218910406750855,20317.71617615922,0.14462904294972728,18573.756123961724,51200.715964429386,0.774869849411994,574.9767780446969,3825.0883744631287,23202.436703792675,0.307802043499044,0.22913732345933072,19244.231685714978,0.16089927703541815,17772.100624410552,38909.21899492854,5.7696335895734965,30.10494053569312,554.2071469086785,35.87457412526662,normal
ADX1,62.15265254167693,59.06558265582656,57.65622485012729,106.99615588752847,102.8834907326114,100.48961413355715,1.1782891450563944,1.189432217481721,1.1983339027208757,212.77391804221074,255.0,78.50687610956591,14.365381113479902,-1.6135942754437569,0.8680638464175215,424.80456605001626,2649.266703381981,57189.31193831827,0.6304766414141414,0.11801705444754981,35247.47565524319,0.08510616013714063,32240.131946159938,268432.8623926703,0.8641093468660014,190.53545090856508,2920.418108642213,58908.300067479635,0.6548926767676768,0.12122404799590353,34783.007049211934,0.08995155257653428,32068.9593561318,175701.61206439484,0.8680979614763699,342.24140319067226,2624.4624711970687,56878.79007542276,0.6267282196969697,0.11797502185219495,35184.85380072778,0.08559817359402888,32024.527542217053,203244.8110149964,0.8668732859736564,166.12813925570228,2921.767995198079,59583.69716686675,0.657354797979798,0.12106532250514583,34834.823793517404,0.09001133374745451,32240.154302322775,161810.27891956782,6.103412170485341,83.25110954732334,483.43159686111375,89.35452171780868,abnormal
ADY1,55.897689142133586,50.17011712567268,44.83615463754353,103.37780276186813,94.06800044730102,84.5805266600306,1.34440002114897,1.3751250889853839,1.4198178891840376,218.1131251978474,255.0,73.46240968365682,17.458484696641857,-1.50635712717543,0.8429353399302262,410.6002254419487,1997.3929288208287,48779.67209193633,0.5262297453703704,0.11161339895417793,33846.26221372996,0.07607098215881992,29986.49256008506,64021.23635663817,0.843947691731244,246.76953960402534,2270.2145059501163,51342.25901045698,0.5513382523148148,0.11448986453895435,33457.785703976806,0.08034068161455321,30189.897544862753,55576.723801776505,0.831781958391147,558.2571918244784,1912.8122972762426,45891.39520686676,0.5107132523148148,0.11099108695926371,33767.27176668886,0.07355986294256187,29302.733445559705,73552.93916516763,0.8468337415740494,285.0553580763199,2274.752665969681,51928.571406168325,0.5535300925925926,0.11488492963389056,33499.95590695243,0.0813975788680244,30320.68937590356,54763.854756926296,6.686629471351694,73.39439612150592,243.77597286101056,80.08102559285761,abnormal
AEA1,74.37826410658307,55.39811128526646,53.620638714733545,110.87075014086712,85.35297824984949,82.57201008284723,0.8998711456179765,0.9352478588338025,0.9404783124988758,194.70667711598747,255.0,87.61202056913247,7.963595415265287,-2.0645565240595003,0.8712351338933915,96.66117427088028,3935.1077110565766,86337.64297757967,0.8068561422413794,0.1187625013608918,23216.739937563645,0.08224886637018483,21383.69061040164,33462.612360394654,0.8742389520095071,65.00276576243387,4312.338210937625,90456.77671292351,0.8376751077586206,0.12289626978350388,22873.917099487047,0.08842450548035469,21324.490658472587,30419.328723729275,0.8715450922410833,198.39342855700804,3864.3821396726057,85700.93494170494,0.8006330818965517,0.11834073152850016,23301.569196991873,0.08159113513856855,21420.35647787766,34065.16352899611,0.8746360190612821,66.30912964824121,4315.708566834171,90539.16726834171,0.8376549030172413,0.12303782001537175,22885.781097487437,0.08828682119336685,21352.05812435645,30419.559557788943,7.576818181818182,79.12187766336244,486.4619512609323,86.69869584518062,normal
AEB1,73.68109876522948,61.310539042710914,61.76868705104849,110.13947779208156,94.16722469479087,94.84959026657822,0.9040890617824832,0.9263552264523688,0.9210432675709259,187.64810134199917,251.0,90.90379430724646,6.44782741060831,-2.0907344673824255,0.8859297134644599,83.70850003912261,7174.080336976083,143538.0587725933,1.1737424079153604,0.14010620719377714,24830.08472392478,0.10100360583052115,23533.116520154286,31098.209655460214,0.884133058920013,56.66279335510378,7810.599132567812,146878.29954343,1.2055679369122256,0.1450000256566605,24377.508240097915,0.10730264250414041,23230.094930100084,29697.06785574623,0.8833511513699338,104.67906604459142,7058.841655169508,141197.32177649526,1.1627032719435737,0.1393405632051035,24864.123874419438,0.09957078769308497,23451.26588655424,31999.60392202294,0.8854649153223572,48.25801437533335,7731.425154293552,147386.94344347648,1.2053352762539185,0.14378807577500677,24466.43194067,0.10597949946848435,23365.15333254539,29472.223483097554,7.688232751782129,84.70411142953986,462.2488502533952,92.39234418132199,abnormal
AEC1,53.75335076179232,41.29670827008489,50.13904818125597,99.97870079091747,78.30536794624699,93.98175649713104,1.3742205861172798,1.42115832688011,1.3855516449391354,214.60237251925562,255.0,76.65587488237351,15.329590262814733,-1.5809992727654667,0.8292684159607248,386.78514366058306,3744.336248847337,70831.37557176639,0.707186208677686,0.13062067327504212,25115.256489148993,0.08464476590596204,22122.384143358344,53630.49861680468,0.8364295114005579,178.08251804125902,4422.762662881331,77610.92144296072,0.7596009814049587,0.13521285558310814,24796.69892134946,0.09254449275213202,22382.212630844577,41445.42127721064,0.8245746817266548,369.61577661686533,3795.793112597323,69793.20471907851,0.7057141012396694,0.13150612516680962,24984.587149248408,0.08486490562939536,21871.064731599206,54711.43101161014,0.8329592857194277,180.28908499132916,4385.672703508487,76493.31666082915,0.7558044938016529,0.1349954975720742,24853.620917656906,0.09150863894567599,22396.314877878493,41766.99863316789,6.667195142519818,65.83799990069504,557.3659773532112,72.50519504321485,abnormal
AED1,31.25027897893709,27.01001611878303,28.813932673083183,80.53609897464577,71.32120696080047,75.65449353792762,2.29167145916124,2.3244741462182317,2.3064009917993338,220.41450845461168,255.0,73.45001160314008,19.505423110362184,-1.4126134546686613,0.8402630825587477,388.44098622189995,3745.5274546773026,46051.125685279185,0.4466599295190713,0.17738125852416958,21636.652313270486,0.12038260904036725,20292.459576544305,29684.45596809282,0.8330974418015293,230.7003728314554,4452.477568203392,47702.21969540633,0.47086831467661694,0.18652906246746503,20834.54233907026,0.13273378246234266,19688.43742525231,27016.758883982006,0.842423523990199,652.4641178268399,3708.494753387376,46121.14038509118,0.4451116811774461,0.17684831281894267,21714.00838293723,0.11919656321999932,20360.608307606424,29842.68584360583,0.8329441566913526,235.6803356489442,4442.141701630098,47690.87415915813,0.4709201388888889,0.18619819974838825,20847.40374166036,0.13278762782656361,19685.679384558134,26742.26949583878,6.081736953859983,46.9188291116893,591.768944608805,53.00056606554928,abnormal
AEE1,35.52454116658105,29.739823160385434,28.73475614502094,80.77002129268028,69.58570349454004,67.20920637807276,1.9484767298148635,1.980254914476248,1.9867274171531406,209.70080480704868,255.0,80.69064934165621,12.956884042947314,-1.684180096301411,0.843738987917676,231.3257158100658,2676.4357993953404,30261.79459363329,0.44212492014349597,0.19112875297740514,16566.947514671883,0.1298768036815844,15692.250158991244,20851.471923350524,0.8345600354320137,105.62376658727459,3081.4880486560055,30951.67476182375,0.4621750454567792,0.19688953979992968,15926.074174889418,0.13889204713068107,15131.074081187335,19676.991855222866,0.8455261028944866,218.60026200679442,2679.1654195439305,30459.484357306213,0.44264583026192933,0.19118036616775871,16532.812931589582,0.1313560619374708,15644.998406984414,20827.17567777605,0.838411636786225,96.3193046273581,3085.0897978174435,31446.60071059978,0.46473045358494275,0.19665435086363015,16005.41100583707,0.13970934139644606,15309.911115013116,19125.360142965907,6.313835831815564,48.75499404901521,473.35890307685065,55.068829880830776,abnormal
AEF1,41.475244299674266,36.344098030091516,41.026399875911274,90.97118290408534,81.38554647069591,90.30224055758208,1.806438686316961,1.8378553410480205,1.8092988373878385,216.85801923375215,255.0,75.86608211020204,16.929379049999326,-1.5082621787761492,0.8608476501977605,375.9976471846425,1443.4459654563927,26330.65766536549,0.3478608630952381,0.14378625117849142,26708.99205924817,0.10084516057092417,24808.695102266334,41083.94198171221,0.8553964735697093,177.65576609616951,1656.1437449062755,27323.440301548493,0.3651785714285714,0.14919937371731357,26099.278983292585,0.10888097605440969,24499.51852508844,35446.756978402605,0.8647348449431637,304.60675233458375,1441.6471918482455,26723.04059914332,0.34958147321428573,0.14493051570186896,26836.09615026472,0.10291932860766803,25001.991269020487,38790.965546598556,0.8600645674112211,185.73243284261648,1677.9962563869074,27840.58875904285,0.36768973214285716,0.15088303918751528,26092.13699600344,0.11196931580293146,24573.69764156878,34593.959680275206,5.967760198541957,59.038208588023615,503.19455078804754,65.00596878656557,abnormal
AEG1,11.780373111833072,10.319308704826339,9.91509528753726,51.56295699726328,46.26224253665837,44.497401890966444,4.330712609990256,4.38222642587589,4.403858906582492,237.43062598385637,255.0,54.966979267983696,46.92459160025772,-0.9589051963627093,0.7727945633232384,1136.3023163533555,1864.4509200932494,11273.809285253708,0.1925523380195599,0.23279953302882786,16007.663409553097,0.14924942279625333,15022.470999791145,22059.787560140867,0.7524498987464778,639.7736776802536,2340.3084876614125,11527.092918523966,0.20783351161369193,0.24089212903434618,14999.243095445981,0.1647215851877127,14135.37086933567,19626.1858830017,0.7711322588191384,1198.2671274961597,1735.5013824884793,10868.694726062467,0.18652582518337407,0.23037261012067717,16312.86047107015,0.14498684492552094,15209.765893698654,23618.335842293905,0.7535583780779788,479.11263157894734,2348.2231578947367,11626.046498855836,0.20868352689486552,0.2400723971423668,15008.371029748283,0.16460269503354094,14199.0203834702,19382.332311212816,6.332967143383462,22.4795113787788,458.5654424451565,28.81247852216226,normal
AEH1,61.04715821812596,55.79692780337942,57.414709305031884,106.4256662751869,98.55773421582714,101.26270820853145,1.2064663227647279,1.2238993627085613,1.2184840800730579,213.80282548992227,255.0,77.65829351713997,14.866646675965487,-1.5914787453184933,0.863500770623766,462.2275324827173,1964.800733692872,48348.605764312124,0.574773185483871,0.10453504146438462,35769.10597623537,0.07436016030600343,32191.81727502887,71787.26718405169,0.8630562118776895,198.70601286263937,2157.53964108181,50388.11261830539,0.5982358870967742,0.10713298452616753,35420.39597551043,0.07842876814702304,32327.270542473474,59306.43530766422,0.8583677012194162,421.2766528494319,1897.4471416216861,46777.634300539765,0.5633904569892473,0.10350278522142817,35786.03266931083,0.07312956160594007,31872.664461129254,73987.90018787463,0.8598193274695445,192.7117049675843,2136.523354849645,49647.10858910437,0.5947496639784946,0.10658371761296231,35458.0016808147,0.07733619250442196,32229.951399560403,60193.30657212673,6.443452962807801,80.51758841100857,543.0062423539006,86.96104137381637,abnormal
AEI1,29.24803929366847,26.963963569837734,27.607870664969774,78.36695565630825,73.26085129494913,74.87912006026022,2.3863114211375307,2.409550059555859,2.402086610413465,222.86600381800827,255.0,71.0804018984589,21.410929941977397,-1.3562386532885558,0.8051946839571257,366.6964833871455,4318.613093060614,38273.75539579788,0.43856724330357144,0.20167410658659096,21472.091676872424,0.13599661753697664,19385.98261456213,39598.28435099327,0.7951741512941605,226.83779153642703,5075.329165664823,39461.42350925703,0.4641741071428571,0.2097113810431552,20955.29330968983,0.14763901603371282,19135.195060312715,33556.0291536427,0.8068810215167824,456.7289088863892,4179.662606459907,38024.307793668646,0.43408203125,0.20157201872736746,21747.277534950987,0.13456948727393778,19592.95030033071,39134.333504740476,0.7979260800556585,206.8866536332025,5113.921038100497,40051.529496918236,0.4674037388392857,0.20939315935997646,21039.842046353366,0.1482219642817012,19342.15703771661,32272.66190099542,7.2542594654788415,46.41514663869285,461.12893570264845,53.66940610417169,normal
AEJ1,20.07155172413793,18.24121921182266,19.68613300492611,65.70977866127433,60.98453196701619,64.73148740170292,3.0943115688384863,3.1184801496256793,3.0999660518542607,228.23850985221674,255.0,66.19136068108845,27.748191582011223,-1.212914640479477,0.8273389053772786,786.053939020267,3475.192287038326,32455.77340440343,0.35071847098214287,0.20821904302084282,19173.344259034588,0.1420713287654895,18127.848570751055,25508.065991765947,0.8175198354445629,460.4101841942207,4095.02602377063,33561.275108432375,0.3715053013392857,0.21494016983563924,18375.746615595486,0.15277332908612395,17542.22702252877,23104.476388967123,0.8294772929062416,869.040371321351,3570.1923760616237,32849.52929093423,0.35316685267857145,0.21183660595064285,18950.113174007507,0.1457677695616826,17900.99358420786,26043.491092237804,0.8203279397522447,620.2732064750085,4135.029346891472,33961.43736214438,0.3731724330357143,0.21531973270570318,18349.721073685,0.153702665680579,17552.25930964082,22836.126322479344,5.399191297208539,34.72617828729916,502.0863531870429,40.1253695845077,abnormal
AEL1,39.15542050638337,33.02511506393575,37.73883803284042,88.58591670873436,76.49168822085284,86.11865528626174,1.907401527670003,1.933172144629757,1.9149529372443652,213.62024308850994,255.0,77.88336448929647,14.879609086329033,-1.5939125325220211,0.8391775097638874,390.4086680354164,3166.623219556012,41489.481072757604,0.4560510299625468,0.1701366498577584,22432.854452713975,0.1129641000655087,21041.495251354932,30392.680193763634,0.8336456930202616,140.6163251717563,3806.485941708786,43432.61708180745,0.4833947799625468,0.17766812513448585,21607.344375170243,0.12453482622587471,20507.568102793826,27047.015647226173,0.8408965488443634,279.9073097452616,3158.7049892926775,41863.1997954422,0.45773349719101125,0.1685924019992681,22517.329274139418,0.11135707095803078,21217.077458409727,29748.83737654617,0.8349910146533885,126.65163050852568,3821.210948453919,43774.66816927739,0.4852016034644195,0.17748175195196386,21576.038128118922,0.12443460380062546,20513.135524570964,26858.235311854543,6.958923960852749,55.08760680967193,496.5310088781276,62.04653077052468,abnormal
AEM1,76.88034299482673,69.90136205796897,72.99138544397988,114.69369219956785,105.62582408624543,110.06297668089657,0.8531761448715347,0.8745853107370751,0.8663575519170779,206.98526256112254,255.0,81.15699672511576,11.546689550701196,-1.7748834743666018,0.8548661655929822,298.4505169755419,3746.6581461438464,91407.40425371104,0.7544936131386861,0.10370092307402454,36337.92951295462,0.0738031657651806,32139.910268712334,109307.31571031231,0.852956667281238,130.78715243088726,4068.501411059498,94375.11545164842,0.7819970346715328,0.10565500406406597,36150.74395286259,0.07677115333662848,32349.5280090561,82159.56354872348,0.8369989302353757,304.261360476111,3495.3377909147976,82945.35272897746,0.7176836222627737,0.1015442183350616,36228.609043884535,0.07032541118386573,31152.38020261054,122554.24736001526,0.8533059333834055,124.07117891210952,4084.359266001602,94570.1557853346,0.7831318430656934,0.1057675700848449,36082.55644069031,0.07688607527842768,32254.692329714104,81869.4119347557,7.122001275600596,94.40581189479771,214.6954560103126,101.5278131703983,abnormal
AEN1,76.70443728837638,65.73004522529776,65.11874600430943,114.79950276620768,99.5466005290707,98.64740983057399,0.8554465626417953,0.8801771785678937,0.8816052270523517,210.5946613627574,255.0,78.0983304359049,13.228117761243038,-1.7057472953414525,0.8409930171812682,400.1890257299798,2126.4303555941024,57569.589627059846,0.6278679716542751,0.08588156967763759,36441.77381902284,0.057238680079466586,31648.486397116827,76445.55184735473,0.8484998776450641,153.58739255014328,2388.648011156264,62375.149040713826,0.6664367448884758,0.08791031993107429,36177.54918452504,0.06113695560057284,32178.174012738382,62504.00028326451,0.8341552788848802,357.01145977361676,2096.077757727731,55791.730214900046,0.6196416124535316,0.08561743727709845,36318.885589744794,0.05691853248856876,31185.205180133322,80515.45967987626,0.8506791262156527,143.92957272381778,2401.824974211412,62949.52958358217,0.6686730367100372,0.08814680799892902,36143.92830229654,0.06193505125617715,32174.330604860144,61620.95023616917,6.9789264319371105,90.08334840720588,483.4743621501115,97.06227483914299,abnormal
AEO1,40.504998187186,36.20013937479106,39.520503632690925,90.75070169352942,82.14577221462662,88.8046573720084,1.8448222816342879,1.8642851449538722,1.8485228617034557,221.57533537059098,255.0,71.926399177796,20.42142256603668,-1.39411947538703,0.8338945376717215,576.3489200664575,2261.0630238139192,35510.52298320104,0.4473605972515856,0.14990509031590118,27955.074284659404,0.10405863271559236,24867.10211482554,59747.54364039136,0.8318073636249677,253.794070596418,2607.274665275604,37562.88589810468,0.4749438424947146,0.15385761746994944,27554.537923839333,0.1105450739840474,24969.13685035649,47312.14253173361,0.8365512434649309,569.1785223686653,2234.21002413217,35570.055949508074,0.4448830602536998,0.15053475034222724,27973.19610172638,0.10466107728357175,24846.824831143345,61474.98067570076,0.8332042369634866,347.522484762753,2566.7446429506995,37533.82433069628,0.47288748678646936,0.15311653030198064,27691.571994900543,0.10974753225568179,25117.350072697132,47764.16299051711,5.459051592215729,58.80435136568904,582.7325055027202,64.26340295790476,abnormal
AEP1,40.92904520372331,38.35121469578858,39.53485631474595,91.2076564610364,86.18338727934018,88.64730604944049,1.8186711087270246,1.8302806772854197,1.8251601656215157,224.14206088209767,255.0,69.64797399759944,22.71255957227848,-1.3291674120613723,0.8397680866762743,557.0550293925539,2550.1317766165903,40808.1648922273,0.443819573283859,0.14050744649905247,31018.010907903332,0.10118264986256036,27812.66245652009,72614.22792292619,0.8244191827638091,298.92711517252246,2816.517189223255,40699.97756420356,0.45998086734693877,0.14186835667820116,30686.642287694973,0.10310597978577289,27620.713544886403,60370.03658421301,0.8305751623829185,561.4937951725078,2365.97794217919,38148.21283921997,0.42515074211502785,0.13719186418575,30989.64354629756,0.09715835165097177,27133.027124827473,89787.69425882994,0.8288341308943331,321.40801400262546,2855.8691629680566,41504.33746952553,0.46373492578849723,0.14316334070609316,30706.366928174033,0.10524946464696834,27808.668174128463,58366.313683815715,6.350748883244285,60.89767476253533,402.79548030862617,67.24842364577961,normal
AEQ1,46.18670634920635,43.37891936968024,44.835616517138256,95.62966806821115,91.20638495961435,93.70186157483009,1.6420638133529672,1.6602442082375362,1.6493048369831704,217.629681389464,255.0,75.84209414862585,17.38217935890139,-1.4782154566025958,0.8590119994594323,453.1297036197746,4241.396803625738,70485.42675969547,0.6102848408385093,0.14617554514622869,28959.851939093962,0.10659437942432332,26509.462301194235,134815.26344246327,0.852930304498766,267.6716531464275,4768.129480461432,72671.98682846573,0.6378044934006211,0.15077046780698655,28520.959971850007,0.11362611987600137,26286.48140228814,101347.97439872184,0.8650775316933291,516.9770295814653,4253.916619656978,71940.78270637254,0.612886985636646,0.14581803377967653,28957.4472155419,0.10764142333925393,26598.56633060686,198168.1638114466,0.8530932863521581,265.58793750296815,4762.792335090468,72795.28421902456,0.6386172845496895,0.15030993498326145,28547.562254832123,0.11294883491953077,26324.645710139957,104220.70129648098,6.006260064412238,66.68552999675228,631.1853521336635,72.69179006116451,abnormal
AER1,31.084387808597846,25.118208464398055,29.037025784005337,79.31315621134337,66.5703734786077,75.30364781821953,2.3022867087660948,2.375136514960834,2.319326550301387,212.52223036412164,255.0,78.9427432207777,14.293444501426436,-1.6142498183936262,0.814846342155137,166.76230563443295,7525.011394866831,68354.99722432731,0.685615735176282,0.20722271505851436,16173.623038083326,0.13253483125374946,15194.33674706393,22914.372387535037,0.8140173187249508,109.33580590854321,9086.049984190331,72912.48164796569,0.7325282952724359,0.21758384519754315,15483.063067759385,0.14801411435911452,14703.091944864527,19867.34111282976,0.8190993853586623,292.87657439953136,7442.674190831869,68937.74708919156,0.6838942307692307,0.2079364926630902,16239.288270723491,0.13342257538230434,15277.601898025267,22809.475038444638,0.8135904857126894,116.75752461081076,9016.823230549106,72647.50443380141,0.7306502904647436,0.2171618198210738,15541.209138343173,0.1479604805566401,14757.937558462185,19742.7005406239,7.582806095701077,44.60158843612197,617.4214876033056,52.184394531823045,abnormal
AES1,43.11149201970704,38.82412521799097,38.54540179962734,88.35907433591726,81.16241582781717,80.70616621647531,1.6405810152826434,1.655122722506786,1.6554207430655223,209.31546194192654,255.0,81.97121810134968,12.790217041307557,-1.6719723989555273,0.8643870475051982,244.31130662673155,5062.186952452265,75877.52394234369,0.6614005546751188,0.16565665686120493,22324.439966304755,0.11695305198282531,21154.056407554723,28288.541388992886,0.8593500691357053,125.72946503980305,5689.150353106075,78151.19069525058,0.688998118066561,0.17107525191004175,21818.312880734604,0.12360280364168569,20921.225439385995,26067.45745655807,0.866994940685924,257.06888685278335,5025.574524579742,76450.05905121636,0.6621310419968305,0.1645631064703371,22371.78043718095,0.11512252113117637,21255.807183197936,28189.957104657904,0.8575819869332861,118.24855022872168,5690.342614270792,77608.74006771602,0.6874752377179081,0.17098198892830418,21781.599592983468,0.12357945461827992,20816.514640025416,26287.009437020493,7.388474825772998,59.84051857950765,572.2014663256606,67.22899340528065,abnormal
AET1,75.86353537894031,62.708854316374435,72.08525558110568,113.33328200141527,95.47192382520498,108.53767793148015,0.8666464867521241,0.908037280529309,0.8776225300494074,203.03200452716297,255.0,82.52464317070984,10.404265316898075,-1.8891809819281413,0.8440552013290823,205.4683841449739,3786.208968167342,89884.16207891628,0.8886187287414966,0.11327215512396062,30562.328665839326,0.0740998465073132,27012.834469300436,62560.1868841674,0.8538885600196645,87.44971856888097,4434.454845630851,99053.56830974141,0.953656462585034,0.11813510529406086,30251.77570497102,0.08194853489755723,27482.056786098943,49144.37902641552,0.8484418251565883,160.2883951777507,3904.305237808549,92600.66512973378,0.904828337585034,0.11392529740612904,30542.78860075476,0.07563716046845091,27194.64397053409,59897.24174388041,0.8528152321103231,87.4985459832788,4393.620347845539,98430.4200570422,0.9503348214285714,0.11780174420950767,30293.617621564186,0.0816629333415219,27490.74746724203,50008.499189106056,7.948692152917505,88.10003654517858,623.9431301869395,96.04872869809608,abnormal
