Image,mean_r,mean_g,mean_b,std_r,std_g,std_b,skew_r,skew_g,skew_b,label
ALI1,77.14133689046984,54.837201719282646,53.72209871053802,112.23857885057244,80.96996549680188,79.36747221368537,0.8114442888895499,0.8263207518694166,0.8312430134908394,normal
ALU1,21.070681656668917,18.347943730109336,17.46202841744243,67.20175577503969,60.279148254204465,57.468434849909066,3.0349140495162046,3.0881588935958946,3.1295381425404205,normal
AMC1,31.892523022463536,27.002182476312147,26.724315979985096,82.23368795495492,70.6339879063355,69.96712685224753,2.2518953897117564,2.274665449482122,2.2768355983137267,normal
AMF1,86.89251853937859,80.77571458744016,78.9912935323383,119.53548179291901,111.76871819601052,109.32337788449864,0.6650656332242341,0.6726808082195427,0.6732128347895389,normal
AMK1,24.446448426274376,22.541506300604404,21.395027939331737,72.84776574474404,68.4265638225465,65.07716806548372,2.7371131461701452,2.7590435289604303,2.7822997988997855,normal
AMT1,40.54916056806199,31.70613022464555,32.46787893992074,88.85878298338092,71.69328299686553,73.35438036496303,1.8531087078682522,1.88582970675794,1.8761235629218298,normal
AMY1,70.47333870967742,57.336462365591395,56.69360752688172,109.89178767702805,91.6875906963434,90.7018183360117,0.9885233323003,1.0147011468141456,1.0174816842219394,normal
ANC1,56.25573665490788,47.907961200852064,55.261452687457236,104.27233343363324,89.64045174887009,102.63031273693845,1.3353515731064243,1.3576728569781873,1.3373172704938805,normal
ANP1,8.795092728608152,7.550977781858244,7.562256702166728,42.94749688599043,38.79028913145902,38.90256041830319,5.1669883566694255,5.236345153111714,5.227289599840634,normal
ANS1,44.11894103371376,39.29595057720058,40.526695526695526,91.97777278111009,84.56890955546343,86.88945412018043,1.7250123311568524,1.7495729791608565,1.7406095443738243,normal
ANV1,14.64526425724078,12.058926496329965,11.136170071929747,56.16860198050928,48.007790292343124,44.272919910621646,3.8005296266096154,3.869034723430339,3.9139118873965413,normal
AOP1,44.336539937780294,39.481144196194094,41.526366611450044,95.15654386653513,85.7112430027917,89.97780550974836,1.708886475016001,1.7441777409508143,1.7286143101283213,normal
AOS1,10.957066993464052,9.323951525054467,9.430909586056645,48.94893570384431,42.91459032182441,43.35132065016969,4.464826180713445,4.55375826875538,4.529111924583698,normal
AOV1,8.62863196125908,8.079898630335007,7.858818799465144,44.20086461131913,42.339093615956436,41.17956782374691,5.156459949319432,5.187888079481366,5.205861327110878,normal
APB1,40.480161327680484,32.87892871169475,33.58753184761483,89.64053360101913,74.69032598891717,76.15127061438265,1.834118963853985,1.8983236067884766,1.8826161215606432,normal
APF1,25.730027753333786,19.774378934542746,18.86037365464022,73.66000403007544,58.52043961037557,55.79607534111178,2.6403516066055692,2.7125872541136404,2.7335980365843846,normal
API1,78.05279452501222,67.99198430704052,69.3575099334428,115.51706870263057,101.79128766017344,103.8121079943066,0.8326771159044203,0.8536036534800814,0.8543796467253141,normal
APT1,17.081278560361167,16.48177642497031,15.78634293669333,62.25643416599655,60.646162718672954,58.23776961252834,3.4321220280816376,3.450982477163119,3.4752475870649904,normal
APV1,40.0440469765888,33.47417315550073,33.587059594479996,89.6946015122914,76.3915110520178,76.68232887997219,1.8622226455986328,1.8931110178756818,1.890076790805858,normal
